ce8d585abe69c46ac0fba61726d046c5	0	0	0	0	1	5	0	4	9	3	0	0	0	0	0
42655605abb4cc7bd5f1be954adf23b0	43	30	20	27	17	14	10	7	35	64	6	26	22	11	13
405dff4269ebcff0dbc2d5c0c63a1ee3	15	14	8	0	2	0	0	2	3	2	0	0	0	0	0
678452b1266654469afd6625a7ec25f5	6	0	3	0	2	0	0	0	0	0	0	0	0	0	0
8bf3a15fcb9d5db4fd6f5f1e60dbdd2f	0	0	0	0	5	0	0	0	1	0	1	0	0	0	0
d545914a091c15dc4913586bf390bfe6	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0
61d14f45268668061628d7a7990641b2	6	0	0	8	3	0	0	3	5	4	3	0	0	0	0
380c64674875dbcea485ba8f1ce26a6c	2	0	0	0	3	59	18	1	2	1	1	6	2	0	0
43c8008fb032a5ed2cb06dafa83e23ec	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0
d02e8e093df5064814273f652473189e	14	20	10	13	11	24	5	2	3	7	4	6	4	0	0
181a2b6fbc1d5f5de022772f08fb875c	6	0	0	0	2	0	0	0	1	0	1	0	0	0	0
56eed20694eeebce9a5a6bc4626aca89	0	0	8	0	2	0	0	1	2	0	0	0	2	0	0
424c5645f91f0d2c1ddce0523e2e5481	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0
6e21064675bd1626771d39886cc9d88b	0	0	0	0	1	0	0	0	0	6	12	12	15	15	21
eaa1d57a577a4aa93aceab1782827ea8	0	0	0	0	1	0	0	1	0	1	2	0	1	3	0
8a1c973b6094cbd560f363581ce1beba	11	6	6	10	6	0	0	0	0	8	1	0	3	4	8
24b5476371dc34ef4f12b359d6ea6fe4	3	0	2	0	0	0	0	0	0	0	0	0	1	0	0
99a197229849c15140fc329cff0ccb90	2	0	0	0	0	0	0	0	0	0	0	0	2	5	6
79ba36cfcb1bdd16bc3aad97c47a1e6b	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0
34bd302b38c473a6dc69875818ebfb23	0	0	0	3	2	0	0	1	0	0	0	0	0	0	0
8d422552eb2392c7c2d4743727d1ff33	2	0	1	4	6	14	6	1	1	5	2	0	0	0	0
de329304e57f0e32da3a08e64625a2e1	19	22	8	9	16	14	0	4	2	0	2	0	3	0	0
b0d25a3bc288f3c5ac8b993c6e4504dd	2	0	1	0	2	0	0	4	2	1	0	0	1	0	0
765b69d9c4313cc8630769db523cc54c	13	23	13	27	50	23	0	25	69	12	11	9	1	0	0
d081020b6bdf3bf279b93bd42598e1e1	11	0	7	0	13	0	28	14	14	2	3	0	7	5	19
72d63057d6e53e6e72b1af409c9ed0fb	0	0	0	0	0	0	0	10	8	3	0	0	0	0	0
31b772f3e0f36755cdb6cd584a8a105f	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0
f61f4c9b8258738ad3ee7663e43e7907	2	0	1	0	1	0	0	6	5	2	2	0	0	0	0
a43c475502b54cdee1385dcca3109bfe	6	12	37	331	75	18	44	23	7	4	2	0	3	0	5
fd28148d0cd2eca274f8a3bb38944793	1	1	4	0	4	0	0	2	1	1	0	0	0	0	0
7f1023e871bcd3a4f7ac96f3a40c9a8d	1	4	16	6	1	0	0	0	0	0	0	0	0	0	0
